sepal_length,sepal_width,petal_length,petal_width,Result
"(4.3, 5.01]","(3.6, 3.79]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.6, 3.79]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(2.5900000000000003, 3.2]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(2.5900000000000003, 3.2]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(2.5900000000000003, 3.2]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(2.5900000000000003, 3.2]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.6, 3.79]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(2.5900000000000003, 3.2]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(2.67, 2.75]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 5.01]","(3.2, 3.6]","(1.4, 2.67]","(0.2, 0.79]",Positive
